NAME,Gender,COUNTRY,Age,Major teams,Batting style,Bowling style,BATTING_ODIs_Mat,BATTING_ODIs_Inns,BATTING_ODIs_NO,BATTING_ODIs_Runs,BATTING_ODIs_Ave,BATTING_ODIs_BF,BATTING_ODIs_SR,BATTING_ODIs_100,BATTING_ODIs_50,BATTING_T20Is_Mat,BATTING_T20Is_Inns,BATTING_T20Is_NO,BATTING_T20Is_Runs,BATTING_T20Is_Ave,BATTING_T20Is_BF,BATTING_T20Is_SR,BATTING_T20Is_100,BATTING_T20Is_50,BOWLING_ODIs_Mat,BOWLING_ODIs_Inns,BOWLING_ODIs_Balls,BOWLING_ODIs_Runs,BOWLING_ODIs_Wkts,BOWLING_ODIs_Ave,BOWLING_ODIs_Econ,BOWLING_ODIs_SR,BOWLING_ODIs_4w,BOWLING_ODIs_5w,BOWLING_T20Is_Mat,BOWLING_T20Is_Inns,BOWLING_T20Is_Balls,BOWLING_T20Is_Runs,BOWLING_T20Is_Wkts,BOWLING_T20Is_Ave,BOWLING_T20Is_Econ,BOWLING_T20Is_SR,BOWLING_T20Is_4w,BOWLING_T20Is_5w,group
Charlie Russell,1,England,31.0,"['Diamonds,', 'England Women,', 'Sussex Women']",Right-hand bat,Right-arm offbreak,2.0,1.0,0.0,4.0,4.0,5.0,80.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,100.0,0.0,0.0,2.0,1.0,54.0,45.0,1.0,45.0,5.0,54.0,0.0,0.0,1.0,1.0,24.0,26.0,0.0,0.0,6.5,0.0,0.0,0.0,1
Susie Rowe,1,England,32.0,"['England Women,', 'Kent Women,', 'Rubies']",Right-hand bat,Right-arm medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,4.0,126.0,21.0,117.0,107.69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Anya Shrubsole,1,England,28.0,"['England Women,', 'Rubies,', 'Somerset Women']",Right-hand bat,Right-arm medium,61.0,26.0,9.0,188.0,11.05,219.0,85.84,0.0,0.0,62.0,14.0,6.0,99.0,12.37,90.0,110.0,0.0,0.0,61.0,60.0,2948.0,2042.0,77.0,26.51,4.15,38.2,4.0,2.0,62.0,62.0,1270.0,1181.0,84.0,14.05,5.57,15.1,2.0,1.0,47
Nicky Shaw,1,England,38.0,"['East Midlands Women,', 'England Women,', 'Western Australia Women']",Right-hand bat,Right-arm fast-medium,70.0,43.0,6.0,353.0,9.54,0.0,0.0,0.0,0.0,22.0,15.0,8.0,83.0,11.85,82.0,101.21,0.0,0.0,70.0,62.0,2394.0,1353.0,46.0,29.41,3.39,52.0,1.0,0.0,22.0,22.0,456.0,433.0,19.0,22.78,5.69,24.0,0.0,0.0,27
Natalie Sciver,1,England,27.0,"['England Women,', 'Rubies,', 'Surrey Women']",Right-hand bat,Right-arm medium,59.0,51.0,9.0,1635.0,38.92,1670.0,97.9,2.0,12.0,58.0,55.0,12.0,954.0,22.18,874.0,109.15,0.0,4.0,59.0,51.0,1493.0,1084.0,38.0,28.52,4.35,39.2,0.0,0.0,58.0,52.0,792.0,870.0,45.0,19.33,6.59,17.6,2.0,0.0,32
Ebony-Jewel Rainford-Brent,1,England,36.0,"['England Under-17 Women,', 'England Women,', ""Marylebone Cricket Club Women's Invitation XI,"", 'Surrey Women']",Right-hand bat,Right-arm fast-medium,22.0,19.0,3.0,377.0,23.56,0.0,0.0,0.0,2.0,7.0,7.0,1.0,53.0,8.83,74.0,71.62,0.0,0.0,22.0,4.0,96.0,90.0,2.0,45.0,5.62,48.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Danielle Wyatt,1,England,28.0,"['Emeralds,', 'England Women,', 'Staffordshire Women']",Right-hand bat,Right-arm offbreak,66.0,53.0,8.0,863.0,19.17,1111.0,77.67,0.0,1.0,91.0,70.0,9.0,1196.0,19.6,976.0,122.54,2.0,4.0,66.0,32.0,918.0,770.0,27.0,28.51,5.03,34.0,0.0,0.0,91.0,43.0,741.0,699.0,46.0,15.19,5.65,16.1,1.0,0.0,48
Katharine Winks,1,England,41.0,"['England Women,', 'Western Counties Women']",Left-hand bat,Right-arm medium,7.0,5.0,3.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,222.0,120.0,2.0,60.0,3.24,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Fran Wilson,1,England,28.0,"['England Academy Women,', ""England Cricket Board Development Women's XI,"", 'England Women,', 'Somerset Women']",Right-hand bat,Right-arm offbreak,23.0,16.0,0.0,327.0,20.43,383.0,85.37,0.0,1.0,14.0,12.0,5.0,152.0,21.71,162.0,93.82,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Jo Watts,1,England,32.0,England Women,Right-hand bat,Right-arm offbreak,7.0,4.0,2.0,1.0,0.5,33.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,297.0,210.0,6.0,35.0,4.24,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Helen Wardlaw,1,England,37.0,England Women,Right-hand bat,Right-arm offbreak,7.0,5.0,1.0,39.0,9.75,53.0,73.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,252.0,185.0,7.0,26.42,4.4,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Alexia Walker,1,England,37.0,England Women,Right-hand bat,Right-arm fast-medium,3.0,2.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,54.0,29.0,1.0,29.0,3.22,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Louise Broadfoot,1,Australia,41.0,"['Australia Women,', 'Queensland Women,', 'Victoria Women']",Right-hand bat,Legbreak googly,10.0,6.0,1.0,52.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,168.0,77.0,4.0,19.25,2.75,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
Kris Britt,1,Australia,36.0,"['Australia Women,', 'Australian Capital Territory Under-19s Women,', 'Australian Capital Territory Women,', 'Australian Youth Women,', 'South Australia Women']",Right-hand bat,Legbreak,17.0,14.0,3.0,103.0,9.36,218.0,47.24,0.0,0.0,2.0,2.0,0.0,44.0,22.0,48.0,91.66,0.0,0.0,17.0,14.0,372.0,270.0,11.0,24.54,4.35,33.8,1.0,0.0,2.0,1.0,12.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0,41
Sarah Andrews,1,Australia,38.0,"['Australia Women,', 'New South Wales Women']",Right-hand bat,Right-arm fast-medium,39.0,15.0,5.0,102.0,10.2,141.0,72.34,0.0,0.0,16.0,3.0,3.0,12.0,0.0,14.0,85.71,0.0,0.0,39.0,39.0,1666.0,1142.0,54.0,21.14,4.11,30.8,1.0,0.0,16.0,16.0,327.0,368.0,10.0,36.8,6.75,32.7,0.0,0.0,27
Nicole Bolton,1,Australia,30.0,"['Australia A Women,', 'Australia Women,', ""Cricket Australia Chairman's Women's XI,"", 'Otago Women,', 'Perth Scorchers Women,', 'Western Australia Women']",Left-hand bat,Right-arm offbreak,47.0,47.0,4.0,1889.0,43.93,2588.0,72.99,4.0,12.0,2.0,1.0,0.0,6.0,6.0,12.0,50.0,0.0,0.0,47.0,2.0,30.0,36.0,2.0,18.0,7.2,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Sarah Aley,1,Australia,35.0,"['Australia Women,', 'Australian Youth Women,', 'New South Wales Women,', 'Sydney Sixers Women']",Right-hand bat,Right-arm medium,1.0,1.0,1.0,15.0,0.0,8.0,187.5,0.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,33.33,0.0,0.0,1.0,1.0,60.0,29.0,2.0,14.5,2.9,30.0,0.0,0.0,2.0,2.0,24.0,38.0,0.0,0.0,9.5,0.0,0.0,0.0,40
Kate Blackwell,1,Australia,36.0,"['Auckland Women,', 'Australia Women,', 'New South Wales Women,', 'Wellington Women']",Right-hand bat,Right-arm medium,41.0,34.0,9.0,475.0,19.0,852.0,55.75,0.0,2.0,6.0,6.0,3.0,119.0,39.66,126.0,94.44,0.0,0.0,41.0,1.0,18.0,16.0,0.0,0.0,5.33,0.0,0.0,0.0,6.0,1.0,18.0,27.0,0.0,0.0,9.0,0.0,0.0,0.0,2
Alex Blackwell,1,Australia,36.0,"['Australia Women,', 'New South Wales Women,', 'Otago Women']",Right-hand bat,Right-arm medium,144.0,124.0,27.0,3492.0,36.0,5273.0,66.22,3.0,25.0,95.0,81.0,19.0,1314.0,21.19,1414.0,92.92,0.0,1.0,144.0,7.0,132.0,63.0,6.0,10.5,2.86,22.0,0.0,0.0,95.0,1.0,6.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,44
Kristen Beams,1,Australia,35.0,"['Australia A Women,', 'Australia Women,', ""Cricket Australia Chairman's Women's XI,"", 'Victoria Women']",Right-hand bat,Legbreak googly,30.0,9.0,4.0,34.0,6.8,55.0,61.81,0.0,0.0,18.0,2.0,1.0,6.0,6.0,6.0,100.0,0.0,0.0,30.0,30.0,1490.0,943.0,42.0,22.45,3.79,35.4,2.0,0.0,18.0,18.0,378.0,332.0,20.0,16.6,5.26,18.9,0.0,0.0,36
Sarah Coyte,1,Australia,28.0,"['Adelaide Strikers Women,', 'Australia Under-21s Women,', 'Australia Women,', 'New South Wales Women']",Right-hand bat,Right-arm medium,30.0,18.0,5.0,286.0,22.0,416.0,68.75,0.0,1.0,47.0,21.0,12.0,117.0,13.0,120.0,97.5,0.0,0.0,30.0,30.0,1418.0,980.0,44.0,22.27,4.14,32.2,1.0,0.0,47.0,46.0,962.0,979.0,47.0,20.82,6.1,20.4,1.0,0.0,32
Sally Cooper,1,Australia,41.0,Queensland Women,Left-hand bat,Right-arm medium,7.0,6.0,1.0,106.0,21.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Lauren Cheatle,1,Australia,21.0,Australia A Women,Left-hand bat,Left-arm fast-medium,4.0,2.0,1.0,13.0,13.0,13.0,100.0,0.0,0.0,7.0,1.0,1.0,4.0,0.0,8.0,50.0,0.0,0.0,4.0,4.0,144.0,142.0,2.0,71.0,5.91,72.0,0.0,0.0,7.0,7.0,114.0,122.0,5.0,24.4,6.42,22.8,0.0,0.0,37
Renee Chappell,1,Australia,36.0,"['Australia Women,', 'Western Australia Under-19s Women,', 'Western Australia Women']",Right-hand bat,Right-arm offbreak,2.0,2.0,0.0,8.0,4.0,24.0,33.33,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,24.0,18.0,0.0,0.0,4.5,0.0,0.0,0.0,2.0,2.0,42.0,58.0,2.0,29.0,8.28,21.0,0.0,0.0,1
Nicola Carey,1,Australia,26.0,"['Australia Women,', 'New South Wales Under-15s Women,', 'New South Wales Women']",Left-hand bat,Right-arm medium,6.0,4.0,2.0,46.0,23.0,33.0,139.39,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,50.0,0.0,0.0,6.0,6.0,222.0,161.0,6.0,26.83,4.35,37.0,0.0,0.0,1.0,1.0,12.0,19.0,0.0,0.0,9.5,0.0,0.0,0.0,40
Jess Cameron,1,Australia,30.0,"['Australia Women,', 'Victoria Women']",Right-hand bat,Legbreak googly,50.0,43.0,9.0,1265.0,37.2,1505.0,84.05,0.0,9.0,64.0,55.0,10.0,941.0,20.91,875.0,107.54,0.0,3.0,50.0,1.0,18.0,16.0,1.0,16.0,5.33,18.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
Sarah Elliott,1,Australia,37.0,"['Australia Women,', 'Victoria Women']",Right-hand bat,Legbreak googly,22.0,16.0,3.0,416.0,32.0,627.0,66.34,0.0,4.0,14.0,10.0,2.0,62.0,7.75,88.0,70.45,0.0,0.0,22.0,4.0,78.0,56.0,2.0,28.0,4.3,39.0,0.0,0.0,14.0,6.0,86.0,89.0,6.0,14.83,6.2,14.3,0.0,0.0,36
Lauren Ebsary,1,Australia,36.0,"['Adelaide Strikers Women,', 'Australia Women,', 'Perth Scorchers Women,', 'South Australia Women,', 'Wellington Women,', 'Western Australia Women']",Right-hand bat,Right-arm medium,19.0,17.0,3.0,402.0,28.71,502.0,80.07,0.0,2.0,14.0,12.0,4.0,113.0,14.12,103.0,109.7,0.0,0.0,19.0,5.0,126.0,85.0,3.0,28.33,4.04,42.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Jane Franklin,1,Australia,45.0,"['Australia Women,', 'Victoria Women']",Right-hand bat,Right-arm medium,4.0,2.0,0.0,39.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,102.0,26.0,1.0,26.0,1.52,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Holly Ferling,1,Australia,24.0,"['Australia Women,', 'Brisbane Heat Women,', 'Queensland Under-15s Women,', 'Queensland Women']",Right-hand bat,Right-arm fast-medium,22.0,6.0,3.0,9.0,3.0,27.0,33.33,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,22.0,721.0,528.0,24.0,22.0,4.39,30.0,0.0,0.0,9.0,9.0,162.0,142.0,5.0,28.4,5.25,32.4,0.0,0.0,27
Julie Hunter,1,Australia,35.0,"['Australia Under-19s Women,', 'Australia Women,', 'Hobart Hurricanes Women,', 'Victoria Under-19s Women,', 'Victoria Women']",Right-hand bat,Right-arm medium,24.0,3.0,2.0,22.0,22.0,43.0,51.16,0.0,0.0,32.0,5.0,3.0,9.0,4.5,9.0,100.0,0.0,0.0,24.0,24.0,973.0,597.0,24.0,24.87,3.68,40.5,0.0,0.0,32.0,32.0,618.0,605.0,33.0,18.33,5.87,18.7,1.0,1.0,32
Rene Farrell,1,Australia,32.0,"['Australia Women,', 'New South Wales Women,', 'Western Australia Women']",Right-hand bat,Right-arm fast-medium,44.0,20.0,10.0,182.0,18.2,259.0,70.27,0.0,0.0,54.0,14.0,6.0,95.0,11.87,72.0,131.94,0.0,0.0,44.0,43.0,1869.0,1293.0,42.0,30.78,4.15,44.5,0.0,0.0,54.0,54.0,1113.0,1150.0,55.0,20.9,6.19,20.2,1.0,0.0,32
Avril Fahey,1,Australia,45.0,"['Australia Women,', 'Western Australia Women']",Right-hand bat,Right-arm offbreak,40.0,6.0,3.0,28.0,9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,39.0,1623.0,812.0,37.0,21.94,3.0,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Michelle Goszko,1,Australia,42.0,"['Australia Women,', 'New South Wales Women']",Right-hand bat,Right-arm medium,34.0,31.0,5.0,669.0,25.73,0.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,9.0,9.0,100.0,0.0,0.0,34.0,2.0,36.0,15.0,1.0,15.0,2.5,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Jo Garey,1,Australia,45.0,"['Australia Women,', 'New South Wales Women']",Left-hand bat,Right-arm fast-medium,6.0,4.0,1.0,9.0,3.0,22.0,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,306.0,136.0,9.0,15.11,2.66,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Ashleigh Gardner,1,Australia,22.0,"['Australia A Women,', 'Australia Women,', 'Northern Districts Women,', 'Sydney Sixers Women']",Right-hand bat,Right-arm offbreak,21.0,14.0,3.0,219.0,19.9,179.0,122.34,0.0,1.0,23.0,20.0,4.0,310.0,19.37,239.0,129.7,0.0,1.0,21.0,21.0,1093.0,788.0,29.0,27.17,4.32,37.6,0.0,0.0,23.0,22.0,342.0,380.0,21.0,18.09,6.66,16.2,0.0,0.0,5
Rachael Haynes,1,Australia,33.0,"['Australia Under-23s Women,', 'Australia Women,', 'Victoria Women']",Left-hand bat,Left-arm medium,48.0,42.0,4.0,1293.0,34.02,1679.0,77.01,0.0,10.0,47.0,33.0,17.0,470.0,29.37,394.0,119.28,0.0,2.0,48.0,7.0,108.0,94.0,7.0,13.42,5.22,15.4,0.0,0.0,47.0,6.0,44.0,74.0,4.0,18.5,10.09,11.0,0.0,0.0,23
Grace Harris,1,Australia,26.0,"['Australia Under-21s Women,', 'Australia Women,', 'Brisbane Heat Women,', 'Melbourne Renegades Women,', 'Queensland Under-15s Women,', 'Queensland Women']",Right-hand bat,Right-arm offbreak,9.0,6.0,1.0,15.0,3.0,26.0,57.69,0.0,0.0,11.0,11.0,2.0,120.0,13.33,77.0,155.84,0.0,0.0,9.0,9.0,390.0,224.0,11.0,20.36,3.44,35.4,0.0,0.0,11.0,10.0,144.0,143.0,6.0,23.83,5.95,24.0,0.0,0.0,8
Sophie Molineux,1,Australia,21.0,"['Australia Women,', 'Victoria Under-15s Women']",Left-hand bat,Slow left-arm orthodox,3.0,2.0,0.0,27.0,13.5,27.0,100.0,0.0,0.0,15.0,3.0,0.0,17.0,5.66,24.0,70.83,0.0,0.0,3.0,3.0,156.0,39.0,6.0,6.5,1.5,26.0,1.0,0.0,15.0,15.0,309.0,301.0,15.0,20.06,5.84,20.6,1.0,0.0,9
Sharon Millanta,1,Australia,39.0,"['Australia Women,', 'New South Wales Women']",Left-hand bat,Right-arm medium,6.0,3.0,2.0,21.0,21.0,29.0,72.41,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,293.0,290.0,4.0,72.5,5.93,73.2,0.0,0.0,4.0,4.0,72.0,62.0,1.0,62.0,5.16,72.0,0.0,0.0,8
Jess Jonassen,1,Australia,27.0,"['Australia Under-21s Women,', 'Australia Women,', 'Brisbane Heat Women,', 'Queensland Women']",Left-hand bat,Slow left-arm orthodox,59.0,36.0,10.0,457.0,17.57,542.0,84.31,0.0,0.0,59.0,32.0,7.0,396.0,15.84,433.0,91.45,0.0,0.0,59.0,59.0,2760.0,1919.0,87.0,22.05,4.17,31.7,4.0,2.0,59.0,57.0,1111.0,1018.0,41.0,24.82,5.49,27.0,0.0,0.0,32
Annie Maloney,1,Australia,30.0,"['Australia Women,', 'Victoria Under-19s Women,', 'Victoria Women']",Right-hand bat,Right-arm fast-medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.0,30.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Delissa Kimmince,1,Australia,30.0,"['Australia Under-23s Women,', 'Australia Women,', 'Brisbane Heat Women,', 'Queensland Under-19s Women,', 'Queensland Women']",Right-hand bat,Right-arm medium,12.0,2.0,1.0,47.0,47.0,60.0,78.33,0.0,0.0,28.0,8.0,0.0,143.0,17.87,156.0,91.66,0.0,0.0,12.0,12.0,516.0,331.0,7.0,47.28,3.84,73.7,0.0,0.0,28.0,26.0,540.0,588.0,31.0,18.96,6.53,17.4,0.0,0.0,8
Emma Liddell,1,Australia,39.0,"['Australia Women,', 'New South Wales Women']",Right-hand bat,Left-arm medium,33.0,5.0,3.0,3.0,1.5,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,1595.0,941.0,32.0,29.4,3.53,49.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
Terry McGregor,1,Australia,42.0,"['Australia Women,', 'New South Wales Women']",Right-hand bat,"Right-arm fast-medium, Legbreak",26.0,11.0,8.0,157.0,52.33,211.0,74.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,1344.0,631.0,36.0,17.52,2.81,37.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Tahlia McGrath,1,Australia,24.0,"['Adelaide Strikers Women,', 'Australia Women,', 'South Australia Under-15s Women,', 'South Australia Women']",Right-hand bat,Right-arm medium,4.0,4.0,1.0,29.0,9.66,50.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,110.0,96.0,1.0,96.0,5.23,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Meg Lanning,1,Australia,27.0,"['Australia Women,', 'Victoria Women']",Right-hand bat,Right-arm medium,72.0,72.0,8.0,3273.0,51.14,3454.0,94.75,12.0,11.0,85.0,82.0,14.0,2315.0,34.04,1986.0,116.56,1.0,12.0,72.0,7.0,132.0,114.0,1.0,114.0,5.18,132.0,0.0,0.0,85.0,3.0,36.0,39.0,4.0,9.75,6.5,9.0,0.0,0.0,48
Shelley Nitschke,1,Australia,43.0,"['Adelaide Strikers Women,', 'Australia Women,', 'South Australia Women']",Left-hand bat,Slow left-arm orthodox,80.0,69.0,9.0,2047.0,34.11,2895.0,70.7,1.0,14.0,36.0,35.0,2.0,776.0,23.51,734.0,105.72,0.0,3.0,80.0,78.0,3632.0,2170.0,98.0,22.14,3.58,37.0,2.0,1.0,36.0,35.0,768.0,705.0,43.0,16.39,5.5,17.8,1.0,0.0,32
Erin Osborne,1,Australia,30.0,"['Australia Women,', 'New South Wales Under-19s Women']",Right-hand bat,Right-arm offbreak,60.0,33.0,17.0,359.0,22.43,460.0,78.04,0.0,0.0,59.0,18.0,9.0,78.0,8.66,81.0,96.29,0.0,0.0,60.0,59.0,2594.0,1739.0,68.0,25.57,4.02,38.1,0.0,0.0,59.0,59.0,1124.0,1080.0,48.0,22.5,5.76,23.4,1.0,0.0,32
Leah Poulton,1,Australia,35.0,New South Wales Women,Right-hand bat,Legbreak googly,48.0,45.0,4.0,1033.0,25.19,1583.0,65.25,2.0,4.0,40.0,40.0,2.0,784.0,20.63,752.0,104.25,0.0,2.0,48.0,6.0,144.0,98.0,3.0,32.66,4.08,48.0,0.0,0.0,40.0,1.0,18.0,20.0,2.0,10.0,6.66,9.0,0.0,0.0,36
Kirsten Pike,1,Australia,35.0,"['Australia Women,', 'Queensland Women']",Right-hand bat,Right-arm fast-medium,26.0,10.0,4.0,50.0,8.33,57.0,87.71,0.0,0.0,10.0,1.0,0.0,1.0,1.0,5.0,20.0,0.0,0.0,26.0,26.0,1291.0,815.0,34.0,23.97,3.78,37.9,1.0,0.0,10.0,10.0,169.0,207.0,5.0,41.4,7.34,33.8,0.0,0.0,27
Ellyse Perry,1,Australia,29.0,"['Australia Under-23s Women,', 'Australia Women,', 'New South Wales Under-19s Women,', 'New South Wales Women,', 'Sydney Sixers Women']",Right-hand bat,Right-arm fast-medium,103.0,81.0,28.0,2748.0,51.84,3580.0,76.75,1.0,26.0,102.0,58.0,23.0,951.0,27.17,908.0,104.73,0.0,3.0,103.0,101.0,4798.0,3502.0,134.0,26.13,4.37,35.8,1.0,2.0,102.0,98.0,1949.0,1919.0,100.0,19.19,5.9,19.4,3.0,0.0,15
Karen Rolton,1,Australia,45.0,"['Australia Women,', 'South Australia Women']",Left-hand bat,Left-arm medium,141.0,132.0,32.0,4814.0,48.14,0.0,0.0,8.0,33.0,15.0,12.0,4.0,405.0,50.62,322.0,125.77,0.0,2.0,141.0,92.0,3267.0,1769.0,85.0,20.81,3.24,38.4,1.0,0.0,15.0,2.0,36.0,37.0,3.0,12.33,6.16,12.0,0.0,0.0,43
Lisa Sthalekar,1,Australia,40.0,"['Australia Women,', 'New South Wales Women,', 'Sydney Sixers Women']",Right-hand bat,Right-arm offbreak,125.0,111.0,22.0,2728.0,30.65,0.0,0.0,2.0,16.0,54.0,50.0,14.0,769.0,21.36,701.0,109.7,0.0,1.0,125.0,123.0,5964.0,3646.0,146.0,24.97,3.66,40.8,1.0,1.0,54.0,54.0,1196.0,1161.0,60.0,19.35,5.82,19.9,1.0,0.0,15
Clea Smith,1,Australia,40.0,"['Australia Women,', 'Victoria Women']",Right-hand bat,Right-arm medium,48.0,14.0,8.0,85.0,14.16,118.0,72.03,0.0,0.0,13.0,7.0,3.0,5.0,1.25,8.0,62.5,0.0,0.0,48.0,48.0,2198.0,1156.0,45.0,25.68,3.15,48.8,1.0,0.0,13.0,13.0,300.0,311.0,14.0,22.21,6.22,21.4,0.0,0.0,8
Megan Schutt,1,Australia,26.0,"['Adelaide Strikers Women,', 'Australia Under-21s Women,', 'Australia Women,', 'South Australia Women']",Right-hand bat,Right-arm fast-medium,51.0,20.0,6.0,97.0,6.92,152.0,63.81,0.0,0.0,47.0,7.0,1.0,16.0,2.66,23.0,69.56,0.0,0.0,51.0,51.0,2424.0,1778.0,75.0,23.7,4.4,32.3,4.0,0.0,47.0,47.0,917.0,881.0,57.0,15.45,5.76,16.0,1.0,0.0,32
Emma Sampson,1,Australia,34.0,"['Australia Women,', 'South Australia Women']",Right-hand bat,Right-arm fast-medium,30.0,8.0,5.0,27.0,9.0,40.0,67.5,0.0,0.0,5.0,1.0,1.0,4.0,0.0,6.0,66.66,0.0,0.0,30.0,30.0,1500.0,937.0,39.0,24.02,3.74,38.4,0.0,1.0,5.0,5.0,102.0,86.0,4.0,21.5,5.05,25.5,0.0,0.0,27
Martha Winch,1,Australia,41.0,"['Australia Women,', 'New South Wales Women']",Left-hand bat,Right-arm medium,7.0,6.0,1.0,122.0,24.4,206.0,59.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,24.0,11.0,1.0,11.0,2.75,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Tayla Vlaeminck,1,Australia,21.0,"['Australia Women,', ""Cricket Australia Women's XI,"", 'Melbourne Renegades Women']",Right-hand bat,Right-arm medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,54.0,49.0,1.0,49.0,5.44,54.0,0.0,0.0,1.0,1.0,12.0,9.0,0.0,0.0,4.5,0.0,0.0,0.0,40
Elyse Villani,1,Australia,30.0,"['Australia Under-21s Women,', 'Australia Women,', 'Victoria Under-19s Women,', 'Victoria Women']",Right-hand bat,Right-arm fast-medium,34.0,30.0,2.0,603.0,21.53,771.0,78.21,0.0,3.0,62.0,58.0,10.0,1369.0,28.52,1158.0,118.22,0.0,12.0,34.0,11.0,252.0,250.0,7.0,35.71,5.95,36.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
